Date,V024,V025,V028,V030,V032,V033,V034,V036,V037,V042,V045,V051,V055,V056,V059,V061,V062,V067,V074,V075,V076,V077,V078,V905,V907,V908,V918,V9B6,E016,E017,E018,E019,E020,E023,E025,E026,E027,E028,E030,E031,E032,E034,E036,E039,E042,E043,E044,E045,E046,E047,E048,E049,E050,E051,E052,E054,E055,E056,E057,E058,E059,E060,E061,E062,E063,E064,E065,E066,E067,E068,E069,E070,E071,E072,E073,E075,E076,E077,E078,E079,E086,E087,E090,E091,E092,E094,E095,E096,E097,E101,E102,E103,E104,E105,E117,E118,E119,E120,E123,E132,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E152,E153,E154,E155,E156,E157,E158,E160,E163,E165,E167,E168,E170,E171,E174,E175,E176,E180,E181,E182,E185,E187,E188,E189,E202,E207,E208,E209,N001,N002,N003,N004,N005,N007,N008,N010,N011,N012,N014,N015,N016,N017,N018,N019,N022,N024,N025,N026,N029,N030,N031,N032,N034,N035,N036,N037,N038,N045,N046,N054,N055,N056,N057,N059,N064,N070,N072,N073,N075,N076,N077,N078,N080,N081,N082,N089,N090,N091,N092,N093,N097,N098,N099,N100,N101,N102,N103,N112,N115,N116,N117,N118,N119,N120,N121,N122,N124,N125,N126,N127,N128,N129,N130,N131,N132
2015-08-20,434186.601,1022585.702,0,127814.622,242293.61,134446.841,0,12679.981,553969.813,84631.852,274143.403,16333.471,150000,190559.743,22165.125,1044463.238,168607.303,0,0,0,0,0,0,61198.668,110761.471,13184.603,220000,640367.539,12468.994,5805.108,1015.109,3618.251,28422.431,71486.24,5712.982,7898.741,27456.94,0,2416.189,8368.066,94572.988,90236.9,23869.369,158114.732,10148.809,6973.95,0,27236.571,220581.297,2186.309,119779.297,17649.432,7597.523,97241.972,1421.496,152734.422,0,149485.206,40191.079,14412.678,30232.223,6500.881,1126.099,68958.724,29679.874,55856.164,54131.329,52000,0,8109.924,0,37594.645,14424.357,23605.554,75254.236,2940.93,220408.072,4156.361,337.561,678.167,8525.188,517.787,12517.416,6308.914,8640.701,100113.409,72284.244,1113.849,26660.893,80670.132,167548.158,70011.777,97343.602,81905.171,175908.821,170170.491,197962.128,31090.53,32481.291,109664.389,0,80297.638,466215.082,95.15,42174.284,100207.186,69011.774,0,41712.377,43661.026,23089.214,49850.912,53835.867,0,37845.939,20296.21,0,359177.102,83828.059,82984.079,6295.334,0,0,52215.804,5583.247,0,45296.441,416.093,32067.005,0,15825.84,0,31973.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-21,349235.692,1093170.066,0,127814.622,242406.501,133907.708,0,9712.395,553770.408,83297.117,275927.013,16225.283,96000,188687.826,21947.645,1044575.074,119016.92,0,0,0,0,0,0,68208.544,119793.053,13620.289,220000,637037.681,11712.563,6431.452,4023.824,3476.855,27979.57,74253.822,4254.969,7466.324,27556.402,0,2025.59,8870.064,93560.598,88022.412,27440.495,156368.842,10197.668,6990.156,0,27450.482,227400.67,2170.986,114754.701,16448.357,8274.43,97180.735,1374.054,151406.19,5.91,148777.507,39501.977,14323.349,30190.656,5843.436,1081.595,72775.062,28619.536,53777.18,52444.928,52000,0,7796.116,0,37768.212,12297.488,22135.366,82472.294,2951.304,214971.415,4248.56,249.873,672.605,8887.905,535.55,17045.428,7400.082,9001.279,100140.493,72310.357,1437.313,26354.82,81072.433,148792.478,71646.897,96991.883,82426.83,160665.134,165248.595,181034.481,38543.736,29000.75,111843.789,0,80588.657,416975.246,93.5,43206.149,99870.357,70202.467,0,41761.036,44048.377,23113.416,50218.083,63311.885,0,37501.936,20424.468,0,352080.528,81073.505,82431.508,4890.002,0,0,51774.448,0,0,45319.276,457.524,35873.099,0,0,0,32034.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-22,372338.671,1013087.297,0,119444.573,242406.501,133908.763,0,10401.087,553717.655,84036.797,275385.404,16228.609,96000,189381.16,21327.365,1044490.67,119016.92,0,0,0,0,0,0,63593.064,118030.588,13216.812,1.00E+05,642761.847,10745.874,6173.861,1141.165,2720.128,27016.467,80028.272,5431.738,6297.608,25474.926,0,1468.049,7606.307,93002.753,86873.267,25778.413,157761.588,10000.981,5263.982,0,25645.838,233202.666,2020.163,115271.301,15226.806,8116.67,96359.88,1436.789,149166.609,3.026,141184.365,36665.164,14409.944,29636.381,3778.528,1114.076,67581.535,22535.049,44662.707,46612.421,42000,0,6575.398,0,38835.784,12483.569,17989.852,81874.54,3010.664,191031.193,3684.876,217.024,672.04,7916.787,641.447,19600.519,6850.564,9398.906,100396.734,71587.481,1761.871,24735.614,80641.369,167627.608,72524.309,97563.343,81799.262,130522.921,159835.13,180075.542,37596.436,29938.084,112255.784,0,76954.866,416975.246,92.905,43254.638,100158.413,67473.817,0,41647.645,44251.478,22959.846,46617.846,64926.6,0,37514.926,20607.43,0,354351.585,80543.314,83362.566,4937.002,0,0,52418.11,0,0,37688.142,535.994,35615.655,0,0,0,32140.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-23,352725.054,1071830.614,0,119444.573,242406.501,133908.763,0,10113.033,553717.655,83574.563,275270.697,16285.277,96000,190134.412,21091.238,1044490.67,119016.92,0,0,0,0,0,0,59780.643,118835.153,12659.704,155000,636303.211,11060.249,6041.34,3852.762,2077.008,25804.193,77097.042,5794.236,5576.979,23520.472,0,967.933,7541.854,92033.094,79308.92,23587.543,149721.447,10034.826,5832.584,0,26033.879,232181.13,1979.732,108134.888,16154.9,8588.779,94861.866,1442.243,152359.993,27.243,135494.987,35097.213,14742.038,29926.071,2959,960.798,70172.561,21952.96,43617.638,43411.292,42500,0,6807.956,0,39875.491,11941.442,16579.045,85876.802,2750.851,184313.261,3120.066,318.133,706.608,7449.164,661.58,15707.737,7214.081,10687.773,93834.863,73104.504,1610.662,21533.585,80822.54,153668.539,74755.379,96199.265,81597.525,130458.787,155441.664,177789.912,37644.993,29340.393,112978.437,0,80446.548,416975.246,47.591,43729.014,100167.771,59552.097,0,41593.241,44050.47,23069.082,43979.897,62389.935,0,37580.968,20558.72,0,350391.491,81894.202,80499.016,4937.002,0,0,52023.593,0.652,0,35161.693,0,35527.584,0,0,0,32125.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-24,362192.431,1032998.58,0,119444.573,242406.501,136022.039,0,15182.412,553717.655,83752.134,171448.911,16414.159,151000,187216.943,21193.381,1044490.67,167615.496,0,0,0,0,0,0,93877.148,121040.134,11988.764,155000,633659.816,13516.88,5292.47,3742.902,3597.628,28320.956,71459.426,5267.083,7424.061,26319.276,0,2609.74,7834.341,92313.651,87853.887,25057.774,157811.853,9974.909,6497.444,0,26627.087,214031.64,2463.692,109296.937,18137.405,8353.208,97896.937,1447.624,153070.34,264.039,142377.308,38999.613,14764.265,30288.896,6354.51,965.135,63551.171,29488.056,55785.166,52346.319,52000,0,7848.701,0,39303.386,14156.02,22523.135,89086.686,2948.363,206251.87,2917.064,327.828,698.065,8597.644,534.394,18842.115,7291.052,10720.912,100392.497,73002.084,1666.901,25932.234,80319.621,183501.055,75820.829,95804.096,72882.642,131007.124,161902.42,180417.083,37569.696,32379.535,111765.424,0,72252.672,471174.12,3271.142,43152.441,98749.94,67466.659,0,41607.882,43991.733,23135.516,50797.021,53763.176,0,37473.649,20523.622,0,345526.752,81238.448,83583.313,6247.334,0,0,52192.165,0.012,0,45496.197,311.018,36103.38,0,0,0,32209.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-25,342369.274,1056207.987,0,122540.533,242406.501,134575.557,0,10904.895,553242.88,83883.227,155328.998,16370.928,165000,190341.521,21860.86,1044398.88,198113.581,0,0,0,0,0,0,103865.185,127968.295,12062.491,55000,630452.634,13957.065,5556.217,3483.815,3726.691,29258.881,67227.106,4236.089,8654.167,27601.816,0,2641.091,7747.135,101230.628,89780.743,26291.267,158818.52,9817.908,6936.697,0,26869.886,215486.974,3371.351,114082.155,16516.489,4934.065,98407.724,1494.138,155274.512,265.869,143975.422,39557.622,14155.842,30440.977,6846.577,887.136,71587.254,29983.011,56621.21,53335.841,52000,0,8034.44,0,40379.091,14051.178,23784.787,82617.327,3169.55,210628.384,4261.886,346.042,683.702,8883.578,510.398,17983.563,7094.327,11056.949,100501.144,77234.426,1648.235,26700.329,80188.315,182657.674,74757.1,95931.101,56289.064,131785.785,167362.618,168414.257,42279.49,34437.664,117120.966,0,55386.851,410697.919,1244.878,43315.381,99704.338,69140,0,41460.256,44150.782,23143.975,51654.289,53927.479,0,37391.622,3396.184,0,341444.974,79773.629,84219.926,6247.334,0,0,51962.716,0.739,0,45063.671,382.66,35901.102,0,0,0,32196.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-26,298298.597,1065604.206,0,122540.404,242623.843,133304.215,0,14265.329,535113.853,83860.265,155125.294,13664.477,180000,189396.322,21750.725,1041878.351,198113.582,0,0,0,0,0,0,93416.156,118421.099,11761.02,85000,637113.859,13919.817,5995.255,4081.525,3602.59,28950.668,78365.999,3725.193,8827.977,27695.914,0,2689.547,7673.699,97306.68,90454.377,26864.1,158228.642,9842.436,6862.813,0,26741.524,223162.355,6832.743,116877.488,17688.529,3834.867,98271.201,1365.567,146989.265,266.076,146874.461,39598.404,13951.719,29908.421,7004.761,826.638,78007.281,30184.867,56199.974,53351.994,52000,0,7942.413,0,39843.697,13158.84,23826.228,84376.097,3138.625,211177.453,4514.628,341.146,661.635,9418.27,511.27,18527.225,6903.774,10556.178,100303.976,73981.367,2274.519,25298.555,80604.366,183372.37,63039.083,89054.529,56405.562,131612.828,164752.757,176633.935,41431.433,34809.555,116706.382,0,55364.61,411050.56,241.861,43382.758,97549.815,66800.24,0,41348.293,37826.206,21890.38,52365.057,53920.403,0,38022.926,0,0,342755.551,80490.543,72239.84,4690.361,0,0,46113.207,0,0,44691.159,624.846,32001.061,0,0,0,32125.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-27,347973.59,1079171.046,0,122540.397,242623.843,151013.33,0,8458.772,553672.288,83555.383,210608.387,16272.984,165000,190778.197,22222.453,1096170.477,178438.101,0,0,0,0,0,0,73365.381,127274.343,12539.486,85000,647644.112,13994.506,6394.923,3841.731,3592.266,30247.209,79210.288,4979.563,8920.981,27293.374,0,2515.773,7661.496,99307.846,91417.702,25770.657,153742.695,9810.017,6938.057,0,26089.839,230122.832,7768.216,117684.277,17875.978,8668.757,98445.587,1165.208,154097.755,267.17,146294.59,39193.105,14451.1,30619.538,6676.001,824.976,72385.56,31397.07,56431.759,53582.769,52000,0,7845.741,0,37092.847,13136.124,23430.542,81123.475,3092.339,213875.341,4509.593,341.769,697.433,10159.69,532.382,17024.081,6918.561,9345.679,99782.393,72538.894,1962.22,26908.555,80917.723,184740.607,45332.274,79328.851,56536.119,131699.964,164647.363,162776.913,43319.305,33517.471,114235.887,0,55446.902,421122.281,367.234,43431.004,94593.963,64686.629,0,41333.425,26102.904,20214.344,53037.294,54017.03,0,37831.516,0,0,350784.331,80633.908,52727.024,4690.361,0,0,52108.351,0.152,0,45958.265,630.739,28893.304,0,0,0,32115.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-28,353316.282,1110034.294,0,121553.027,242623.843,144398.129,0,12043.122,553197.512,82437.397,275169.619,16453.03,145000,189944.99,21899.04,1096248.551,178438.101,0,0,0,0,0,0,69713.409,130904.346,12725.6,85000,647862.803,12908.581,6371.57,3235.662,3389.101,27729.491,77493.5,5416.3,8561.117,26237.559,0,2326.798,8137.588,89460.256,87247.899,26726.782,153206.691,9791.094,6825.878,0,25614.378,226863.573,7478.559,117349.926,17381.126,8829.696,98407.49,1296.751,151049.243,257.513,146973.773,38669.71,14917.97,30297.073,5598.141,824.321,59647.515,30132.775,52730.67,52023.554,52000,0,7936.194,0,39389.609,13130.003,21755.329,78785.949,3155.941,202607.959,4430.455,190.029,685.613,9401.336,597.764,15816.721,6923.221,8388.289,99389.474,73803.824,1595.789,25364.089,79592.91,183975.244,54574.491,78700.31,56345.544,131627.181,163956.528,162508.655,40759.038,33876.257,110027.549,0,55417.343,386409.013,102.935,43168.792,94437.521,64841.707,0,41042.966,26158.928,20231.38,51389.562,53717.435,0,37856.731,0,0,350258.625,81644.677,52909.232,4690.361,0,0,52596.651,0,0,45876.685,558.966,31379.149,0,15826,0,31838.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-29,405710.031,1011225.116,0,113251.601,242616.458,157058.801,0,12643.43,554252.568,82684.742,273784.242,16441.157,120000,193058.713,21628.589,1065483.118,178438.101,0,0,0,0,0,0,78354.248,134764.471,12246.771,55000,652808.93,11303.414,6220.896,3224.533,2487.695,27586.337,72616.642,5653.822,6656.121,23705.857,0,1787.352,6207.479,76677.789,80579.186,24959.466,152695.811,10016.254,5439.066,0,25835.948,230115.313,7476.273,112717.039,16945.853,7582.512,96935.078,1420.422,149146.307,251.671,140067.143,35450.085,14807.832,30140.939,3544.392,836.347,60990.827,22546.125,44216.264,48474.462,47300,0,6551.186,0,39862.25,11581.679,17853.176,85809.132,2992.189,183742.022,3822.075,179.042,663.424,8251.658,548.114,13770.757,6874.823,9436.963,94359.473,74092.183,1577.934,24011.088,79866.183,183133.537,73476.479,81037.522,56332.686,167657.844,162068.992,165591.463,37630.065,31615.77,106552.304,0,55288.26,398965.965,454.11,43677.649,93675.645,64928.055,0,41125.865,43797.843,20485.883,46920.607,53845.669,0,37908.466,0,0,346548.846,80694.399,78904.01,4690.361,0,0,52224.245,0.009,0,38692.074,566.96,35483.555,0,0,0,31813.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-30,432033.079,1002837.777,0,113251.601,242616.458,157058.801,0,10143.443,554252.568,82716.984,277440.451,15312.522,1.00E+05,193051.431,20886.161,950238.296,178438.101,0,0,0,0,0,0,67343.952,136571.554,12610.381,0,653682.119,11151.761,6370.579,3241.676,1891.563,27315.036,63737.961,5723.176,6270.445,23321.635,0,813.328,198.34,73859.319,72992.207,23500.058,151742.097,9900.498,5151.945,0,26147.759,224764.871,8056.194,113598.681,16635.659,7083.067,93063.331,1310.21,146033.072,250.787,137399.736,34315.268,14852.945,29456.989,3236.192,836.347,60157.166,21222.294,44248.583,42635.439,47300,0,6548.322,0,37982.996,3359.82,17146.868,84500.563,2657.752,182093.392,3165.14,326.396,682.275,7999.376,550.684,10422.815,6861.461,10194.322,87762.345,73152.592,1088.343,22901.381,80324.244,183653.873,73230.318,79370.287,73211.381,177496.254,162700.499,199290.242,34661.811,32628.861,109552.633,0,66274.8,398965.965,208.202,43413.618,94173.728,65036.665,0,41325.768,43389.927,20492.96,43970.695,53884.35,0,38227.899,11083.995,0,349727.793,79110.943,77289.867,4690.361,0,0,52221.22,0.745,0,33761.198,543.956,35503.647,0,0,0,31930.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-31,477991.431,975788.236,0,113251.601,242616.458,157689.725,0,13266.786,554252.568,83545.163,277188.395,14769.725,60000,191883.936,20367.044,950785.87,125959.573,0,0,0,0,0,0,75430.542,140258.901,12305.98,0,656407.865,14065.992,6022.833,3237.539,3540.309,30269.66,75743.98,5901.192,7484.298,27563.778,0,2005.735,2912.298,76366.878,81621.445,24041.035,151335.674,9023.311,7038.228,0,24486.392,220629.26,7809.626,117397.234,16130.152,7279.847,96965.996,1409.405,141895.661,253.522,143468.326,38546.112,14424.656,5623.077,6660.875,836.352,57137.285,30011.871,55194.453,51871.269,53300,0,8225.251,0,37246.881,5577.608,22280.48,80429.443,2901.716,206088.61,3153.091,306.18,726.439,9699.532,551.045,12998.693,6950.968,10642.975,96787.788,72341.176,1269.948,24537.728,80193.95,184059.743,71867.697,96087.644,72329.934,175980.633,170660.945,200863.069,38620.631,34357.815,108161.545,0,71151.241,398965.965,6055.899,44262.295,99867.238,67375.395,0,46624.629,43654.767,22341.531,52288.478,61532.412,0,37789.539,33885.844,0,350382.21,80829.297,82020.922,5316.116,0,0,52310.924,0.069,0,44245.106,258.766,35566.629,0,0,0,31818.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,414009.777,988086.943,0,114283.763,241273.371,163341.66,0,11695.635,553312.514,80949.328,276486.372,16458.373,67000,188470.709,21178.193,889207.527,125913.95,0,0,0,0,0,0,71316.29,138388.025,12704.287,197000,647363.91,14736.595,8013.516,4325.158,3399.509,29278.015,74557.188,5987.199,6514.962,26545.131,0,2028.915,6530.652,60388.783,83358.925,26420.129,150521.652,10330.149,7280.192,0,21152.117,223544.448,7183.174,114845.689,18361.831,7734.591,98006.278,1435.63,142531.008,247.269,142245.792,38629.586,14172.963,22621.183,7277.49,845.859,57519.099,29110.136,55928.729,52960.503,53300,0,7355.846,0,29500.488,14410.429,22303.3,83029.719,2581.863,208174.966,3118.268,312.822,695.906,9524.582,549.174,16963.966,6943.631,10230.205,97353.889,72954.92,2207.322,23985.266,80474.19,182710.453,76292.732,98829.083,73564.973,139841.143,165609.085,201044.074,39676.611,33145.058,107781.316,0,72624.065,386409.077,10166.22,45806.959,100858.772,69055.984,0,39386.224,43443.673,23036.638,51553.502,65349.002,0,37832.049,46850.056,0,342770.439,81515.556,82313.991,5962.334,0,0,53724.832,0,0,44301.573,251.551,36461.682,0,1055.056,0,31930.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-02,384467.581,921017.49,0,114282.708,239596.887,163341.66,0,11897.335,553312.514,83113.375,276393.656,16388.747,50000,188058.028,21607.885,1043957.866,125959.573,0,0,0,0,0,0,72663.971,139538.649,12290.52,230000,654539.838,14656.799,6942.943,3430.158,3446.741,28195.896,74692.238,5875.69,6747.153,27255.306,0,2436.956,6608.089,67978.925,86573.83,25526.28,170169.949,10289.638,7115.871,0,20766.072,237968.98,8125.018,101437.345,18236.895,7168.819,93387.389,1262.164,141694.956,190.735,148214.204,38361.48,13968.041,29867.619,7446.096,845.859,60017.22,29508.107,56730.233,54204.159,53300,0,7089.286,0,37556.782,14469.855,22866.781,80968.967,2585.648,208974.138,4071.69,305.226,723.338,10063.163,548.956,18353.545,6749.782,8565.429,100138.505,73009.215,2584.819,25262.818,80756.924,182055.043,69211.475,92825.169,72986.424,113003.644,170867.925,200155.006,39208.65,34668.674,109684.506,0,70949.036,386409.299,10114.986,64902.941,96696.189,68542.847,0,48041.202,40328.969,22229.09,52179.067,66230.629,0,37710.78,45553.978,0,370669.032,76905.663,76912.678,5962.334,0,0,52667.09,0.116,0,46158.863,381.157,36384.268,0,0,0,31852.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-03,411101.842,1025189.241,0,114282.708,221813.918,182284.135,0,11698.679,532370.707,81635.477,279923.992,16456.47,91000,187744.018,22773.092,1043757.405,125959.573,0,0,0,0,0,0,76749.645,130213.99,12464.6,255000,652632.071,14281.035,6380.61,3394.915,3530.821,29571.918,69323.334,5124.676,6681.129,27418.108,0,2097.137,6760.416,68247.42,85154.042,26778.493,164156.545,9016.104,7250.768,0,20268.907,233105.151,5951.271,118666.504,17385.531,7160.469,95776.678,1190.596,142905.067,158.696,144984.26,39067.097,13934.156,30649.698,7205.909,845.859,60182.481,29984.831,55485.901,54444.494,53300,0,6957.682,0,37909.585,14313.018,23035.611,84177.926,2592.288,211321.24,4178.086,354.928,774.759,9648.582,639.096,16875.312,6951.123,7726.656,100253.851,72854.968,2473.107,22696.52,85443.26,182200.593,76635.16,95599.915,72766.475,173811.066,174799.49,199669.308,39975.329,34279.404,109563.662,0,71568.833,401225.914,10345.279,65083.136,100186.222,70753.492,0,47988.222,43761.041,23119.045,50294.45,64976.004,0,37593.284,47352.383,0,407276.952,73283.009,83867.794,5962.334,0,0,51609.052,0.008,645.539,47795.931,538.108,36388.634,0,0,0,31961.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-04,419038.306,1068407.215,0,114282.708,222178.968,181671.147,0,12790.521,553471.827,82231.055,279140.457,16375.174,30000,187911.569,22782.15,1044330.301,89262.69,0,0,0,0,0,0,84788.997,109975.486,12482.32,207000,656587.808,12989.546,7844.192,3266.232,3397.187,29380.938,67044.253,5928.786,6259.902,25200.575,0,1947.266,7101.577,74197.48,83602.462,26058.508,160728.601,8920.072,7002.577,0,18737.585,239057.058,8289.645,114964.814,17485.68,7897.024,97675.429,1285.521,139107.381,240.595,142819.007,37276.26,13796.304,30993.97,5601.254,845.859,59410.097,28640.776,54053.727,53439.758,53300,0,7811.779,0,37302.589,14227.905,21919.988,89770.43,2600.611,200304.199,3993.813,280.856,694.524,8501.145,555.216,16556.277,7001.442,7562.109,100606.125,72986.83,1726.972,26149.461,85412.118,183009.567,75858.715,96054.457,73243.913,177186.8,170538.578,199253.356,39041.58,33501.317,110025.864,0,72045.433,364529.03,10371.301,65461.992,100696.329,70312.196,0,48004.614,44240.881,23003.167,50209.851,55462.46,0,37607.57,47434.733,0,389255.402,85394.659,84038.265,5542.588,0,0,51100.254,0.018,0,45955.828,604.215,36450.812,0,0,0,32187.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-05,438673.612,1197632.865,0,114282.708,234533.674,183970.115,0,11505.259,553471.827,79726.446,276367.764,16443.958,30000,187504.964,22607.035,1044425.255,75377.383,0,0,0,0,0,0,79892.512,127212.851,12540.883,242000,663153.567,11274.803,7266.945,722.379,2394.044,27432.26,70277.161,5986.334,4716.488,24884.76,0,1672.172,6836.292,81894.028,79839.077,25681.217,149986.762,8990.37,5599.4,0,22777.364,234284.622,7521.584,111423.301,15502.656,7143.797,95860.892,1271.191,148696.171,243.51,138695.5,34201.796,13584.141,30135.31,3962.914,952.275,59080.91,23871.586,44877.541,48622.935,46000,0,6513.151,0,38061.478,12091.467,17999.478,86108.928,2583.446,180162.043,3744.163,176.982,689.907,8717.012,591.121,14652.942,6938.01,7592.146,98646.509,72759.036,1668.205,25513.296,80563.561,182249.36,73635.356,96428,72470.092,176740.319,163971.271,196276.175,37775.73,33311.937,111145.226,0,71184.602,364529.03,17189.739,64949.221,82901.169,70844.626,0,47940.899,44434.529,22935.6,46173.888,53932.729,0,37416.207,47340.368,0,382199.675,84437.54,83288.33,4623.238,0,0,51470.052,0.006,13390.792,38448.285,570.819,36367.169,0,0,0,32405.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
