Date,RMS,DMS FB,DMS IB
2021-07-31,727292.738,725944.374,0
2021-08-01,645788.153,644994.143,0
2021-08-02,602682.153,602108.149,0
2021-08-03,587860.242,587361.886,0
2021-08-04,635571.46,634829.594,0
2021-08-05,690323.184,689301.876,0
2021-08-06,757546.76,756182.355,0
2021-08-07,721050.668,719872.532,0
2021-08-08,693054.668,692019.419,0
2021-08-09,589517.23,588965.588,0
2021-08-10,678741.314,677779.118,0
2021-08-11,697365.241,696307.991,0
2021-08-12,707124.639,706017.579,0
2021-08-13,610730.434,610115.352,0
2021-08-14,511689.691,511580.096,0
2021-08-15,514639.691,514515.039,0
2021-08-16,418551.691,418549.027,0
2021-08-17,707378.042,706269.689,0
2021-08-18,613441.918,612812.998,0
2021-08-19,622033.013,621360.245,0
2021-08-20,544223.678,543948.034,0
2021-08-21,478584.387,478583.366,0
2021-08-22,478414.387,478414.234,0
2021-08-23,478723.29,478723.29,0
2021-08-24,548772.85,548473.988,0
2021-08-25,706060.609,698839.373,6119.606
2021-08-26,580164.377,579705.299,0
2021-08-27,615540.043,608569.823,6330.591
2021-08-28,609406.745,602467.829,6330.591
2021-08-29,627807.748,620774.916,6330.591
2021-08-30,589562.745,582725.109,6330.591
2021-08-31,687819.102,680479.983,6330.591
2021-09-01,573186.201,566376.424,6330.507
2021-09-02,715245.141,707825.612,6119.665
2021-09-03,594602.163,587879.52,6119.665
2021-09-04,478829.021,472673.512,6119.665
2021-09-05,483779.021,477623.801,6119.665
2021-09-06,475080.024,468923.649,6119.665
2021-09-07,480016.024,473860.515,6119.665
2021-09-08,656252.131,649173.371,6119.665
2021-09-09,626505.928,619598.995,6119.665
2021-09-10,554555.277,548063.963,6119.665
2021-09-11,425392.71,419553.519,5802.877
2021-09-12,434972.71,429135.945,5802.877
2021-09-13,420542.71,414702.652,5802.877
2021-09-14,611521.639,605018.049,5802.877
2021-09-15,484366.933,478526.875,5802.877
2021-09-16,580336.721,574013.269,5802.877
2021-09-17,561139.739,554927.177,5802.877
2021-09-18,479550.373,473525.71,5802.877
2021-09-19,397961.007,392124.242,5802.877
2021-09-20,381498.344,375658.286,5802.877
2021-09-21,652078.352,645340.489,5802.877
2021-09-22,695832.184,688841.58,5802.877
2021-09-23,464066.023,458227.698,5802.877
2021-09-24,612980.401,606468.385,5802.877
2021-09-25,497497.91,491652.972,5802.877
2021-09-26,494737.91,488901.145,5802.877
2021-09-27,467647.91,461807.852,5802.877
2021-09-28,486286.808,480446.75,5802.877
2021-09-29,604055.78,597595.317,5802.877
2021-09-30,553024.009,546856.428,5803.09
2021-10-01,501992.237,496117.538,5803.302
2021-10-02,296525.859,290676.85,5803.302
2021-10-03,351919.859,346080.975,5803.302
2021-10-04,405158.064,399307.842,5803.302
2021-10-05,594807.306,588369.868,5803.302
2021-10-06,411426.314,405574.88,5803.302
