"","Date","node","volume"
"1173",2024-08-07,"GAD_JUA",23.5339632829
"1174",2024-08-07,"SMY_BRN",0
"1175",2024-08-07,"SMY_I",39.2118890332
"1176",2024-08-07,"SMY_II",88.0469985017
"1177",2024-08-08,"CHI_III",50.305083856
"1178",2024-08-08,"GAD_CHI",62.7673942831
"1179",2024-08-08,"GAD_JUA",22.724303156
"1180",2024-08-08,"SMY_BRN",0
"1181",2024-08-08,"SMY_I",45.8309938836
"1182",2024-08-08,"SMY_II",87.9538736378
"1183",2024-08-09,"CHI_III",50.5591024931
"1184",2024-08-09,"GAD_CHI",62.4295738629
"1185",2024-08-09,"GAD_JUA",19.7155966601
"1186",2024-08-09,"SMY_BRN",0
"1187",2024-08-09,"SMY_I",50.5778192841
"1188",2024-08-09,"SMY_II",89.1325723797
"1189",2024-08-10,"CHI_III",49.046114801
"1190",2024-08-10,"GAD_CHI",56.9025054806
"1191",2024-08-10,"GAD_JUA",18.3495887494
"1192",2024-08-10,"SMY_BRN",0
"1193",2024-08-10,"SMY_I",27.4892449976
"1194",2024-08-10,"SMY_II",88.8869586412
"1195",2024-08-11,"CHI_III",49.0255263309
"1196",2024-08-11,"GAD_CHI",56.8726645591
"1197",2024-08-11,"GAD_JUA",18.3392062276
"1198",2024-08-11,"SMY_BRN",0
"1199",2024-08-11,"SMY_I",22.8857266497
"1200",2024-08-11,"SMY_II",88.7888190899
"1201",2024-08-12,"CHI_III",49.0892693644
"1202",2024-08-12,"GAD_CHI",60.8339850875
"1203",2024-08-12,"GAD_JUA",18.3681289669
"1204",2024-08-12,"SMY_BRN",0
"1205",2024-08-12,"SMY_I",30.2508545376
"1206",2024-08-12,"SMY_II",88.9185652977
"1207",2024-08-13,"CHI_III",50.0927012502
"1208",2024-08-13,"GAD_CHI",60.8766452451
"1209",2024-08-13,"GAD_JUA",25.6263239432
"1210",2024-08-13,"SMY_BRN",0
"1211",2024-08-13,"SMY_I",29.353225493
"1212",2024-08-13,"SMY_II",88.9936443499
"1213",2024-08-14,"CHI_III",50.8739683583
"1214",2024-08-14,"GAD_CHI",57.3537567172
"1215",2024-08-14,"GAD_JUA",24.3238824925
"1216",2024-08-14,"SMY_BRN",0
"1217",2024-08-14,"SMY_I",30.4423661557
"1218",2024-08-14,"SMY_II",89.4703574852
"1219",2024-08-15,"CHI_III",51.0405477982
"1220",2024-08-15,"GAD_CHI",57.5409599419
"1221",2024-08-15,"GAD_JUA",26.8367706004
"1222",2024-08-15,"SMY_BRN",0
"1223",2024-08-15,"SMY_I",46.2756412713
"1224",2024-08-15,"SMY_II",74.3501921067
"1225",2024-08-16,"CHI_III",46.0265313775
"1226",2024-08-16,"GAD_CHI",57.4037270177
"1227",2024-08-16,"GAD_JUA",22.896638892
"1228",2024-08-16,"SMY_BRN",0
"1229",2024-08-16,"SMY_I",41.5500753202
"1230",2024-08-16,"SMY_II",57.2347814929
"1231",2024-08-17,"CHI_III",46.1192677797
"1232",2024-08-17,"GAD_CHI",57.487740689
"1233",2024-08-17,"GAD_JUA",18.5516947775
"1234",2024-08-17,"SMY_BRN",0
"1235",2024-08-17,"SMY_I",35.1446244048
"1236",2024-08-17,"SMY_II",62.006609701
"1237",2024-08-18,"CHI_III",46.0592681044
"1238",2024-08-18,"GAD_CHI",57.4376644444
"1239",2024-08-18,"GAD_JUA",18.5201234357
"1240",2024-08-18,"SMY_BRN",0
"1241",2024-08-18,"SMY_I",36.9659800573
"1242",2024-08-18,"SMY_II",64.734317129
"1243",2024-08-19,"CHI_III",46.0048834664
"1244",2024-08-19,"GAD_CHI",62.2158492985
"1245",2024-08-19,"GAD_JUA",18.4948734252
"1246",2024-08-19,"SMY_BRN",0
"1247",2024-08-19,"SMY_I",50.7639277531
"1248",2024-08-19,"SMY_II",60.9060270755
"1249",2024-08-20,"CHI_III",0
"1250",2024-08-20,"GAD_CHI",0
"1251",2024-08-20,"GAD_JUA",0
"1252",2024-08-20,"SMY_BRN",0
"1253",2024-08-20,"SMY_I",0
"1254",2024-08-20,"SMY_II",0
"1255",2024-08-21,"CHI_III",0
"1256",2024-08-21,"GAD_CHI",0
"1257",2024-08-21,"GAD_JUA",0
"1258",2024-08-21,"SMY_BRN",0
"1259",2024-08-21,"SMY_I",0
"1260",2024-08-21,"SMY_II",0
